id_,idol_type,card_id
14780fe65957487a967e85195bc401f9,1,14780fe6-5957-487a-967e-85195bc401f9_9001
14780fe65957487a967e85195bc401f9,4,14780fe6-5957-487a-967e-85195bc401f9_107
81b857a555a343aaad001f714bf65065,2,81b857a5-55a3-43aa-ad00-1f714bf65065_515
81b857a555a343aaad001f714bf65065,3,81b857a5-55a3-43aa-ad00-1f714bf65065_305
81b857a555a343aaad001f714bf65065,1,81b857a5-55a3-43aa-ad00-1f714bf65065_572
81b857a555a343aaad001f714bf65065,4,81b857a5-55a3-43aa-ad00-1f714bf65065_195
567455b224dd471c93065b236ef660d8,3,567455b2-24dd-471c-9306-5b236ef660d8_115
567455b224dd471c93065b236ef660d8,1,567455b2-24dd-471c-9306-5b236ef660d8_303
567455b224dd471c93065b236ef660d8,2,567455b2-24dd-471c-9306-5b236ef660d8_242
567455b224dd471c93065b236ef660d8,4,567455b2-24dd-471c-9306-5b236ef660d8_108
27a044c477a44f40bbcb6a7f4adb45d9,3,27a044c4-77a4-4f40-bbcb-6a7f4adb45d9_305
27a044c477a44f40bbcb6a7f4adb45d9,1,27a044c4-77a4-4f40-bbcb-6a7f4adb45d9_251
27a044c477a44f40bbcb6a7f4adb45d9,2,27a044c4-77a4-4f40-bbcb-6a7f4adb45d9_105
27a044c477a44f40bbcb6a7f4adb45d9,4,27a044c4-77a4-4f40-bbcb-6a7f4adb45d9_132
a8eaf3950c0840fab1902560ea4366b3,2,a8eaf395-0c08-40fa-b190-2560ea4366b3_304
a8eaf3950c0840fab1902560ea4366b3,3,a8eaf395-0c08-40fa-b190-2560ea4366b3_115
a8eaf3950c0840fab1902560ea4366b3,1,a8eaf395-0c08-40fa-b190-2560ea4366b3_251
a8eaf3950c0840fab1902560ea4366b3,4,a8eaf395-0c08-40fa-b190-2560ea4366b3_409
5a1d05d7037342baa7091aba2835394c,2,5a1d05d7-0373-42ba-a709-1aba2835394c_107
5a1d05d7037342baa7091aba2835394c,3,5a1d05d7-0373-42ba-a709-1aba2835394c_233
5a1d05d7037342baa7091aba2835394c,1,5a1d05d7-0373-42ba-a709-1aba2835394c_391
5a1d05d7037342baa7091aba2835394c,4,5a1d05d7-0373-42ba-a709-1aba2835394c_223
7759b87d1f174e248e3beb3748a7fa89,2,7759b87d-1f17-4e24-8e3b-eb3748a7fa89_461
7759b87d1f174e248e3beb3748a7fa89,3,7759b87d-1f17-4e24-8e3b-eb3748a7fa89_408
7759b87d1f174e248e3beb3748a7fa89,1,7759b87d-1f17-4e24-8e3b-eb3748a7fa89_462
7759b87d1f174e248e3beb3748a7fa89,4,7759b87d-1f17-4e24-8e3b-eb3748a7fa89_516
56639e2c96a3465a926ac041113084e9,3,56639e2c-96a3-465a-926a-c041113084e9_173
56639e2c96a3465a926ac041113084e9,1,56639e2c-96a3-465a-926a-c041113084e9_103
56639e2c96a3465a926ac041113084e9,2,56639e2c-96a3-465a-926a-c041113084e9_105
56639e2c96a3465a926ac041113084e9,4,56639e2c-96a3-465a-926a-c041113084e9_194
3398714997794ff3a66978b91c15f9d6,2,33987149-9779-4ff3-a669-78b91c15f9d6_105
3398714997794ff3a66978b91c15f9d6,3,33987149-9779-4ff3-a669-78b91c15f9d6_195
3398714997794ff3a66978b91c15f9d6,1,33987149-9779-4ff3-a669-78b91c15f9d6_361
3398714997794ff3a66978b91c15f9d6,4,33987149-9779-4ff3-a669-78b91c15f9d6_104
17efa70683a54f0c84d933663ceb70b5,2,17efa706-83a5-4f0c-84d9-33663ceb70b5_9002
17efa70683a54f0c84d933663ceb70b5,3,17efa706-83a5-4f0c-84d9-33663ceb70b5_9003
17efa70683a54f0c84d933663ceb70b5,1,17efa706-83a5-4f0c-84d9-33663ceb70b5_103
17efa70683a54f0c84d933663ceb70b5,4,17efa706-83a5-4f0c-84d9-33663ceb70b5_107
921d7b915c504b49a78c7eaaf5939f74,3,921d7b91-5c50-4b49-a78c-7eaaf5939f74_408
921d7b915c504b49a78c7eaaf5939f74,1,921d7b91-5c50-4b49-a78c-7eaaf5939f74_303
921d7b915c504b49a78c7eaaf5939f74,2,921d7b91-5c50-4b49-a78c-7eaaf5939f74_409
921d7b915c504b49a78c7eaaf5939f74,4,921d7b91-5c50-4b49-a78c-7eaaf5939f74_304
917d97264112413f8d1c2d609b1dbec9,2,917d9726-4112-413f-8d1c-2d609b1dbec9_304
917d97264112413f8d1c2d609b1dbec9,3,917d9726-4112-413f-8d1c-2d609b1dbec9_108
917d97264112413f8d1c2d609b1dbec9,1,917d9726-4112-413f-8d1c-2d609b1dbec9_104
917d97264112413f8d1c2d609b1dbec9,4,917d9726-4112-413f-8d1c-2d609b1dbec9_572
89746523f8c84588921651f0b6703a48,3,89746523-f8c8-4588-9216-51f0b6703a48_287
89746523f8c84588921651f0b6703a48,1,89746523-f8c8-4588-9216-51f0b6703a48_497
89746523f8c84588921651f0b6703a48,2,89746523-f8c8-4588-9216-51f0b6703a48_197
89746523f8c84588921651f0b6703a48,4,89746523-f8c8-4588-9216-51f0b6703a48_572
82f19b741fd24f84a5f3aa590a55348a,3,82f19b74-1fd2-4f84-a5f3-aa590a55348a_9003
82f19b741fd24f84a5f3aa590a55348a,1,82f19b74-1fd2-4f84-a5f3-aa590a55348a_234
82f19b741fd24f84a5f3aa590a55348a,2,82f19b74-1fd2-4f84-a5f3-aa590a55348a_194
82f19b741fd24f84a5f3aa590a55348a,4,82f19b74-1fd2-4f84-a5f3-aa590a55348a_253
12324559a90a44acb077d1beb1228f5c,3,12324559-a90a-44ac-b077-d1beb1228f5c_305
12324559a90a44acb077d1beb1228f5c,1,12324559-a90a-44ac-b077-d1beb1228f5c_303
12324559a90a44acb077d1beb1228f5c,2,12324559-a90a-44ac-b077-d1beb1228f5c_409
12324559a90a44acb077d1beb1228f5c,4,12324559-a90a-44ac-b077-d1beb1228f5c_197
98941b0f96db4fa4bbd15bc6904ae933,2,98941b0f-96db-4fa4-bbd1-5bc6904ae933_404
98941b0f96db4fa4bbd15bc6904ae933,3,98941b0f-96db-4fa4-bbd1-5bc6904ae933_486
98941b0f96db4fa4bbd15bc6904ae933,1,98941b0f-96db-4fa4-bbd1-5bc6904ae933_303
98941b0f96db4fa4bbd15bc6904ae933,4,98941b0f-96db-4fa4-bbd1-5bc6904ae933_573
ad2a8c64a6d24c10be7d652728cc9888,2,ad2a8c64-a6d2-4c10-be7d-652728cc9888_567
ad2a8c64a6d24c10be7d652728cc9888,3,ad2a8c64-a6d2-4c10-be7d-652728cc9888_574
ad2a8c64a6d24c10be7d652728cc9888,1,ad2a8c64-a6d2-4c10-be7d-652728cc9888_514
ad2a8c64a6d24c10be7d652728cc9888,4,ad2a8c64-a6d2-4c10-be7d-652728cc9888_567
9803aa6263c148abbc4d8f3a6f37313d,3,9803aa62-63c1-48ab-bc4d-8f3a6f37313d_455
9803aa6263c148abbc4d8f3a6f37313d,1,9803aa62-63c1-48ab-bc4d-8f3a6f37313d_285
9803aa6263c148abbc4d8f3a6f37313d,2,9803aa62-63c1-48ab-bc4d-8f3a6f37313d_203
9803aa6263c148abbc4d8f3a6f37313d,4,9803aa62-63c1-48ab-bc4d-8f3a6f37313d_226
2796d681ea93474b8ccfda2039cbfcf3,3,2796d681-ea93-474b-8ccf-da2039cbfcf3_362
2796d681ea93474b8ccfda2039cbfcf3,1,2796d681-ea93-474b-8ccf-da2039cbfcf3_260
2796d681ea93474b8ccfda2039cbfcf3,2,2796d681-ea93-474b-8ccf-da2039cbfcf3_409
2796d681ea93474b8ccfda2039cbfcf3,4,2796d681-ea93-474b-8ccf-da2039cbfcf3_408
09c3e6d2d84d4a37b8fabd2ebdee8571,2,09c3e6d2-d84d-4a37-b8fa-bd2ebdee8571_194
09c3e6d2d84d4a37b8fabd2ebdee8571,3,09c3e6d2-d84d-4a37-b8fa-bd2ebdee8571_233
09c3e6d2d84d4a37b8fabd2ebdee8571,1,09c3e6d2-d84d-4a37-b8fa-bd2ebdee8571_572
09c3e6d2d84d4a37b8fabd2ebdee8571,4,09c3e6d2-d84d-4a37-b8fa-bd2ebdee8571_108
983959bf0c1b4f80af2b6decb6bef3ed,3,983959bf-0c1b-4f80-af2b-6decb6bef3ed_119
983959bf0c1b4f80af2b6decb6bef3ed,1,983959bf-0c1b-4f80-af2b-6decb6bef3ed_260
983959bf0c1b4f80af2b6decb6bef3ed,2,983959bf-0c1b-4f80-af2b-6decb6bef3ed_222
983959bf0c1b4f80af2b6decb6bef3ed,4,983959bf-0c1b-4f80-af2b-6decb6bef3ed_222
1dc3ef0983574ca38dc4fa74aee632e4,1,1dc3ef09-8357-4ca3-8dc4-fa74aee632e4_462
1dc3ef0983574ca38dc4fa74aee632e4,2,1dc3ef09-8357-4ca3-8dc4-fa74aee632e4_409
1dc3ef0983574ca38dc4fa74aee632e4,3,1dc3ef09-8357-4ca3-8dc4-fa74aee632e4_408
1dc3ef0983574ca38dc4fa74aee632e4,4,1dc3ef09-8357-4ca3-8dc4-fa74aee632e4_574
590b072115b1411690a16330876fa020,2,590b0721-15b1-4116-90a1-6330876fa020_107
590b072115b1411690a16330876fa020,3,590b0721-15b1-4116-90a1-6330876fa020_287
590b072115b1411690a16330876fa020,1,590b0721-15b1-4116-90a1-6330876fa020_251
590b072115b1411690a16330876fa020,4,590b0721-15b1-4116-90a1-6330876fa020_486
5fdaf64590fb41ca80849515e9d63662,1,5fdaf645-90fb-41ca-8084-9515e9d63662_492
5fdaf64590fb41ca80849515e9d63662,2,5fdaf645-90fb-41ca-8084-9515e9d63662_107
5fdaf64590fb41ca80849515e9d63662,3,5fdaf645-90fb-41ca-8084-9515e9d63662_195
5fdaf64590fb41ca80849515e9d63662,4,5fdaf645-90fb-41ca-8084-9515e9d63662_567
ac05b784d5d144e980b0cda4c9c7f64f,2,ac05b784-d5d1-44e9-80b0-cda4c9c7f64f_9002
ac05b784d5d144e980b0cda4c9c7f64f,3,ac05b784-d5d1-44e9-80b0-cda4c9c7f64f_9003
ac05b784d5d144e980b0cda4c9c7f64f,1,ac05b784-d5d1-44e9-80b0-cda4c9c7f64f_9001
ac05b784d5d144e980b0cda4c9c7f64f,4,ac05b784-d5d1-44e9-80b0-cda4c9c7f64f_9003
87555dba235d490a865141317d493183,2,87555dba-235d-490a-8651-41317d493183_137
87555dba235d490a865141317d493183,3,87555dba-235d-490a-8651-41317d493183_115
87555dba235d490a865141317d493183,1,87555dba-235d-490a-8651-41317d493183_109
87555dba235d490a865141317d493183,4,87555dba-235d-490a-8651-41317d493183_9001
351c7a22ef2c4e43a25957dd57fae94e,3,351c7a22-ef2c-4e43-a259-57dd57fae94e_408
351c7a22ef2c4e43a25957dd57fae94e,1,351c7a22-ef2c-4e43-a259-57dd57fae94e_485
351c7a22ef2c4e43a25957dd57fae94e,2,351c7a22-ef2c-4e43-a259-57dd57fae94e_409
351c7a22ef2c4e43a25957dd57fae94e,4,351c7a22-ef2c-4e43-a259-57dd57fae94e_286
e3bcdf0aa89246fc8d4c1848ab9e743c,3,e3bcdf0a-a892-46fc-8d4c-1848ab9e743c_9003
e3bcdf0aa89246fc8d4c1848ab9e743c,1,e3bcdf0a-a892-46fc-8d4c-1848ab9e743c_9001
e3bcdf0aa89246fc8d4c1848ab9e743c,2,e3bcdf0a-a892-46fc-8d4c-1848ab9e743c_183
e3bcdf0aa89246fc8d4c1848ab9e743c,4,e3bcdf0a-a892-46fc-8d4c-1848ab9e743c_61
d187227fd07748909d573c8b11f69c24,2,d187227f-d077-4890-9d57-3c8b11f69c24_194
d187227fd07748909d573c8b11f69c24,3,d187227f-d077-4890-9d57-3c8b11f69c24_195
d187227fd07748909d573c8b11f69c24,1,d187227f-d077-4890-9d57-3c8b11f69c24_109
d187227fd07748909d573c8b11f69c24,4,d187227f-d077-4890-9d57-3c8b11f69c24_121
9c8a84d56ba7432bb1d9c9fe0b315b5c,2,9c8a84d5-6ba7-432b-b1d9-c9fe0b315b5c_197
9c8a84d56ba7432bb1d9c9fe0b315b5c,3,9c8a84d5-6ba7-432b-b1d9-c9fe0b315b5c_287
9c8a84d56ba7432bb1d9c9fe0b315b5c,1,9c8a84d5-6ba7-432b-b1d9-c9fe0b315b5c_104
9c8a84d56ba7432bb1d9c9fe0b315b5c,4,9c8a84d5-6ba7-432b-b1d9-c9fe0b315b5c_287
d6518b3b0ce043e9af7b99ffdd93ecc6,2,d6518b3b-0ce0-43e9-af7b-99ffdd93ecc6_375
d6518b3b0ce043e9af7b99ffdd93ecc6,3,d6518b3b-0ce0-43e9-af7b-99ffdd93ecc6_241
d6518b3b0ce043e9af7b99ffdd93ecc6,1,d6518b3b-0ce0-43e9-af7b-99ffdd93ecc6_179
d6518b3b0ce043e9af7b99ffdd93ecc6,4,d6518b3b-0ce0-43e9-af7b-99ffdd93ecc6_287
4b6647dca368400c888af153d05455ad,2,4b6647dc-a368-400c-888a-f153d05455ad_118
4b6647dca368400c888af153d05455ad,3,4b6647dc-a368-400c-888a-f153d05455ad_195
4b6647dca368400c888af153d05455ad,1,4b6647dc-a368-400c-888a-f153d05455ad_9001
4b6647dca368400c888af153d05455ad,4,4b6647dc-a368-400c-888a-f153d05455ad_9002
47eb0ad608aa44e7869562ba7679d3ae,3,47eb0ad6-08aa-44e7-8695-62ba7679d3ae_408
47eb0ad608aa44e7869562ba7679d3ae,1,47eb0ad6-08aa-44e7-8695-62ba7679d3ae_9001
47eb0ad608aa44e7869562ba7679d3ae,2,47eb0ad6-08aa-44e7-8695-62ba7679d3ae_409
47eb0ad608aa44e7869562ba7679d3ae,4,47eb0ad6-08aa-44e7-8695-62ba7679d3ae_110
4851ba7f785d43ff8c49ce05730ef324,1,4851ba7f-785d-43ff-8c49-ce05730ef324_462
4851ba7f785d43ff8c49ce05730ef324,2,4851ba7f-785d-43ff-8c49-ce05730ef324_461
4851ba7f785d43ff8c49ce05730ef324,3,4851ba7f-785d-43ff-8c49-ce05730ef324_516
4851ba7f785d43ff8c49ce05730ef324,4,4851ba7f-785d-43ff-8c49-ce05730ef324_572
9dbe42b492564d39b08a94ba88b4bdc5,2,9dbe42b4-9256-4d39-b08a-94ba88b4bdc5_266
9dbe42b492564d39b08a94ba88b4bdc5,3,9dbe42b4-9256-4d39-b08a-94ba88b4bdc5_108
9dbe42b492564d39b08a94ba88b4bdc5,1,9dbe42b4-9256-4d39-b08a-94ba88b4bdc5_9001
9dbe42b492564d39b08a94ba88b4bdc5,4,9dbe42b4-9256-4d39-b08a-94ba88b4bdc5_303
ef8228f0225343e4a0f3f3f507a4adb3,3,ef8228f0-2253-43e4-a0f3-f3f507a4adb3_250
ef8228f0225343e4a0f3f3f507a4adb3,1,ef8228f0-2253-43e4-a0f3-f3f507a4adb3_303
ef8228f0225343e4a0f3f3f507a4adb3,2,ef8228f0-2253-43e4-a0f3-f3f507a4adb3_461
ef8228f0225343e4a0f3f3f507a4adb3,4,ef8228f0-2253-43e4-a0f3-f3f507a4adb3_572
4549670bb81c4c239df14bdac026630c,2,4549670b-b81c-4c23-9df1-4bdac026630c_105
4549670bb81c4c239df14bdac026630c,3,4549670b-b81c-4c23-9df1-4bdac026630c_307
4549670bb81c4c239df14bdac026630c,1,4549670b-b81c-4c23-9df1-4bdac026630c_9001
4549670bb81c4c239df14bdac026630c,4,4549670b-b81c-4c23-9df1-4bdac026630c_105
85f37893d4d04137b922b9cdef583dad,2,85f37893-d4d0-4137-b922-b9cdef583dad_105
85f37893d4d04137b922b9cdef583dad,3,85f37893-d4d0-4137-b922-b9cdef583dad_516
85f37893d4d04137b922b9cdef583dad,1,85f37893-d4d0-4137-b922-b9cdef583dad_462
85f37893d4d04137b922b9cdef583dad,4,85f37893-d4d0-4137-b922-b9cdef583dad_422
4f63f83872bb4647bef0af988631578b,2,4f63f838-72bb-4647-bef0-af988631578b_515
4f63f83872bb4647bef0af988631578b,3,4f63f838-72bb-4647-bef0-af988631578b_408
4f63f83872bb4647bef0af988631578b,1,4f63f838-72bb-4647-bef0-af988631578b_572
4f63f83872bb4647bef0af988631578b,4,4f63f838-72bb-4647-bef0-af988631578b_573
fe7faa27f81b425791961fb4c8363546,2,fe7faa27-f81b-4257-9196-1fb4c8363546_428
fe7faa27f81b425791961fb4c8363546,3,fe7faa27-f81b-4257-9196-1fb4c8363546_126
fe7faa27f81b425791961fb4c8363546,1,fe7faa27-f81b-4257-9196-1fb4c8363546_391
fe7faa27f81b425791961fb4c8363546,4,fe7faa27-f81b-4257-9196-1fb4c8363546_250
977888bedc2844f4abca6c66603d27c3,1,977888be-dc28-44f4-abca-6c66603d27c3_251
977888bedc2844f4abca6c66603d27c3,2,977888be-dc28-44f4-abca-6c66603d27c3_194
977888bedc2844f4abca6c66603d27c3,3,977888be-dc28-44f4-abca-6c66603d27c3_9003
977888bedc2844f4abca6c66603d27c3,4,977888be-dc28-44f4-abca-6c66603d27c3_9003
271a20dfa8ac4ca596ecfe96b04b6d37,2,271a20df-a8ac-4ca5-96ec-fe96b04b6d37_307
271a20dfa8ac4ca596ecfe96b04b6d37,3,271a20df-a8ac-4ca5-96ec-fe96b04b6d37_486
271a20dfa8ac4ca596ecfe96b04b6d37,1,271a20df-a8ac-4ca5-96ec-fe96b04b6d37_233
271a20dfa8ac4ca596ecfe96b04b6d37,4,271a20df-a8ac-4ca5-96ec-fe96b04b6d37_38
5e1b1e5b9e454d1c922c317f3ca8650a,2,5e1b1e5b-9e45-4d1c-922c-317f3ca8650a_685
5e1b1e5b9e454d1c922c317f3ca8650a,3,5e1b1e5b-9e45-4d1c-922c-317f3ca8650a_574
5e1b1e5b9e454d1c922c317f3ca8650a,1,5e1b1e5b-9e45-4d1c-922c-317f3ca8650a_686
5e1b1e5b9e454d1c922c317f3ca8650a,4,5e1b1e5b-9e45-4d1c-922c-317f3ca8650a_574
7de79cfb599f4a3b8085c0615a53dd2e,2,7de79cfb-599f-4a3b-8085-c0615a53dd2e_183
7de79cfb599f4a3b8085c0615a53dd2e,3,7de79cfb-599f-4a3b-8085-c0615a53dd2e_261
7de79cfb599f4a3b8085c0615a53dd2e,1,7de79cfb-599f-4a3b-8085-c0615a53dd2e_143
7de79cfb599f4a3b8085c0615a53dd2e,4,7de79cfb-599f-4a3b-8085-c0615a53dd2e_104
0b8a8075813347cc87f8cdb66055e626,2,0b8a8075-8133-47cc-87f8-cdb66055e626_461
0b8a8075813347cc87f8cdb66055e626,3,0b8a8075-8133-47cc-87f8-cdb66055e626_305
0b8a8075813347cc87f8cdb66055e626,1,0b8a8075-8133-47cc-87f8-cdb66055e626_514
0b8a8075813347cc87f8cdb66055e626,4,0b8a8075-8133-47cc-87f8-cdb66055e626_572
51861f8e65b54ad480fb746115113a84,2,51861f8e-65b5-4ad4-80fb-746115113a84_368
51861f8e65b54ad480fb746115113a84,3,51861f8e-65b5-4ad4-80fb-746115113a84_163
51861f8e65b54ad480fb746115113a84,1,51861f8e-65b5-4ad4-80fb-746115113a84_189
51861f8e65b54ad480fb746115113a84,4,51861f8e-65b5-4ad4-80fb-746115113a84_485
f95728c22b814957991857092ffd23ac,1,f95728c2-2b81-4957-9918-57092ffd23ac_121
f95728c22b814957991857092ffd23ac,2,f95728c2-2b81-4957-9918-57092ffd23ac_159
f95728c22b814957991857092ffd23ac,3,f95728c2-2b81-4957-9918-57092ffd23ac_108
f95728c22b814957991857092ffd23ac,4,f95728c2-2b81-4957-9918-57092ffd23ac_205
8c76edac0298464697f83f44c175152f,2,8c76edac-0298-4646-97f8-3f44c175152f_384
8c76edac0298464697f83f44c175152f,3,8c76edac-0298-4646-97f8-3f44c175152f_383
8c76edac0298464697f83f44c175152f,1,8c76edac-0298-4646-97f8-3f44c175152f_9001
8c76edac0298464697f83f44c175152f,4,8c76edac-0298-4646-97f8-3f44c175152f_9001
671cb71020f24d72bbcd3d7e4b9481ed,2,671cb710-20f2-4d72-bbcd-3d7e4b9481ed_149
671cb71020f24d72bbcd3d7e4b9481ed,3,671cb710-20f2-4d72-bbcd-3d7e4b9481ed_119
671cb71020f24d72bbcd3d7e4b9481ed,1,671cb710-20f2-4d72-bbcd-3d7e4b9481ed_179
671cb71020f24d72bbcd3d7e4b9481ed,4,671cb710-20f2-4d72-bbcd-3d7e4b9481ed_179
be1a5862f433430e92dabd403f342d2c,3,be1a5862-f433-430e-92da-bd403f342d2c_233
be1a5862f433430e92dabd403f342d2c,1,be1a5862-f433-430e-92da-bd403f342d2c_433
be1a5862f433430e92dabd403f342d2c,2,be1a5862-f433-430e-92da-bd403f342d2c_461
be1a5862f433430e92dabd403f342d2c,4,be1a5862-f433-430e-92da-bd403f342d2c_461
560cd1e8942944f8bd143559f8d650f5,1,560cd1e8-9429-44f8-bd14-3559f8d650f5_170
560cd1e8942944f8bd143559f8d650f5,2,560cd1e8-9429-44f8-bd14-3559f8d650f5_242
560cd1e8942944f8bd143559f8d650f5,3,560cd1e8-9429-44f8-bd14-3559f8d650f5_151
560cd1e8942944f8bd143559f8d650f5,4,560cd1e8-9429-44f8-bd14-3559f8d650f5_408
5929db9421f7414e9378a81a00eb7efe,3,5929db94-21f7-414e-9378-a81a00eb7efe_126
5929db9421f7414e9378a81a00eb7efe,1,5929db94-21f7-414e-9378-a81a00eb7efe_303
5929db9421f7414e9378a81a00eb7efe,2,5929db94-21f7-414e-9378-a81a00eb7efe_409
5929db9421f7414e9378a81a00eb7efe,4,5929db94-21f7-414e-9378-a81a00eb7efe_9001
7026e8b291f642008dfdd02bd9848d9e,2,7026e8b2-91f6-4200-8dfd-d02bd9848d9e_573
7026e8b291f642008dfdd02bd9848d9e,3,7026e8b2-91f6-4200-8dfd-d02bd9848d9e_408
7026e8b291f642008dfdd02bd9848d9e,1,7026e8b2-91f6-4200-8dfd-d02bd9848d9e_303
7026e8b291f642008dfdd02bd9848d9e,4,7026e8b2-91f6-4200-8dfd-d02bd9848d9e_573
1da0918e4cc149038e72c58dbff417a2,2,1da0918e-4cc1-4903-8e72-c58dbff417a2_110
1da0918e4cc149038e72c58dbff417a2,3,1da0918e-4cc1-4903-8e72-c58dbff417a2_132
1da0918e4cc149038e72c58dbff417a2,1,1da0918e-4cc1-4903-8e72-c58dbff417a2_9001
1da0918e4cc149038e72c58dbff417a2,4,1da0918e-4cc1-4903-8e72-c58dbff417a2_118
eddf2f9834474d55a5cba16977a5fb1e,3,eddf2f98-3447-4d55-a5cb-a16977a5fb1e_516
eddf2f9834474d55a5cba16977a5fb1e,1,eddf2f98-3447-4d55-a5cb-a16977a5fb1e_303
eddf2f9834474d55a5cba16977a5fb1e,2,eddf2f98-3447-4d55-a5cb-a16977a5fb1e_461
eddf2f9834474d55a5cba16977a5fb1e,4,eddf2f98-3447-4d55-a5cb-a16977a5fb1e_9003
ca583c8be4984e34a92301c369a8329c,1,ca583c8b-e498-4e34-a923-01c369a8329c_251
ca583c8be4984e34a92301c369a8329c,2,ca583c8b-e498-4e34-a923-01c369a8329c_409
ca583c8be4984e34a92301c369a8329c,3,ca583c8b-e498-4e34-a923-01c369a8329c_250
ca583c8be4984e34a92301c369a8329c,4,ca583c8b-e498-4e34-a923-01c369a8329c_572
6312275e204c4cb3a465fd2d25652452,2,6312275e-204c-4cb3-a465-fd2d25652452_197
6312275e204c4cb3a465fd2d25652452,3,6312275e-204c-4cb3-a465-fd2d25652452_9003
6312275e204c4cb3a465fd2d25652452,1,6312275e-204c-4cb3-a465-fd2d25652452_9001
6312275e204c4cb3a465fd2d25652452,4,6312275e-204c-4cb3-a465-fd2d25652452_195
26f6f665fb044ee09ac31c3956511c9e,2,26f6f665-fb04-4ee0-9ac3-1c3956511c9e_409
26f6f665fb044ee09ac31c3956511c9e,3,26f6f665-fb04-4ee0-9ac3-1c3956511c9e_408
26f6f665fb044ee09ac31c3956511c9e,1,26f6f665-fb04-4ee0-9ac3-1c3956511c9e_572
26f6f665fb044ee09ac31c3956511c9e,4,26f6f665-fb04-4ee0-9ac3-1c3956511c9e_573
d57bad74f74640a3b1718fadc72bf8ad,3,d57bad74-f746-40a3-b171-8fadc72bf8ad_233
d57bad74f74640a3b1718fadc72bf8ad,1,d57bad74-f746-40a3-b171-8fadc72bf8ad_300
d57bad74f74640a3b1718fadc72bf8ad,2,d57bad74-f746-40a3-b171-8fadc72bf8ad_304
d57bad74f74640a3b1718fadc72bf8ad,4,d57bad74-f746-40a3-b171-8fadc72bf8ad_250
95c754a004bf4941ae68d48f6975e21a,1,95c754a0-04bf-4941-ae68-d48f6975e21a_103
95c754a004bf4941ae68d48f6975e21a,2,95c754a0-04bf-4941-ae68-d48f6975e21a_197
95c754a004bf4941ae68d48f6975e21a,3,95c754a0-04bf-4941-ae68-d48f6975e21a_307
95c754a004bf4941ae68d48f6975e21a,4,95c754a0-04bf-4941-ae68-d48f6975e21a_307
12302b1e565d486db6c6b9496953075d,1,12302b1e-565d-486d-b6c6-b9496953075d_303
12302b1e565d486db6c6b9496953075d,2,12302b1e-565d-486d-b6c6-b9496953075d_194
12302b1e565d486db6c6b9496953075d,3,12302b1e-565d-486d-b6c6-b9496953075d_126
12302b1e565d486db6c6b9496953075d,4,12302b1e-565d-486d-b6c6-b9496953075d_126
c835649c327d4ccebbcbf161f9d4cd06,3,c835649c-327d-4cce-bbcb-f161f9d4cd06_108
c835649c327d4ccebbcbf161f9d4cd06,1,c835649c-327d-4cce-bbcb-f161f9d4cd06_300
c835649c327d4ccebbcbf161f9d4cd06,2,c835649c-327d-4cce-bbcb-f161f9d4cd06_644
c835649c327d4ccebbcbf161f9d4cd06,4,c835649c-327d-4cce-bbcb-f161f9d4cd06_650
6cd611c381904d588e65023ac2172e20,3,6cd611c3-8190-4d58-8e65-023ac2172e20_195
6cd611c381904d588e65023ac2172e20,1,6cd611c3-8190-4d58-8e65-023ac2172e20_462
6cd611c381904d588e65023ac2172e20,2,6cd611c3-8190-4d58-8e65-023ac2172e20_463
6cd611c381904d588e65023ac2172e20,4,6cd611c3-8190-4d58-8e65-023ac2172e20_572
3a97e2ea00354d25a842b841938c2d73,2,3a97e2ea-0035-4d25-a842-b841938c2d73_304
3a97e2ea00354d25a842b841938c2d73,3,3a97e2ea-0035-4d25-a842-b841938c2d73_516
3a97e2ea00354d25a842b841938c2d73,1,3a97e2ea-0035-4d25-a842-b841938c2d73_303
3a97e2ea00354d25a842b841938c2d73,4,3a97e2ea-0035-4d25-a842-b841938c2d73_516
19d61c3951014126ab2651ca658629c3,2,19d61c39-5101-4126-ab26-51ca658629c3_105
19d61c3951014126ab2651ca658629c3,3,19d61c39-5101-4126-ab26-51ca658629c3_305
19d61c3951014126ab2651ca658629c3,1,19d61c39-5101-4126-ab26-51ca658629c3_204
19d61c3951014126ab2651ca658629c3,4,19d61c39-5101-4126-ab26-51ca658629c3_409
fdbe55c9e8d441579515d528abec9ff4,2,fdbe55c9-e8d4-4157-9515-d528abec9ff4_515
fdbe55c9e8d441579515d528abec9ff4,3,fdbe55c9-e8d4-4157-9515-d528abec9ff4_205
fdbe55c9e8d441579515d528abec9ff4,1,fdbe55c9-e8d4-4157-9515-d528abec9ff4_300
fdbe55c9e8d441579515d528abec9ff4,4,fdbe55c9-e8d4-4157-9515-d528abec9ff4_572
925ea7c28ed44db3b697a5e585156f73,1,925ea7c2-8ed4-4db3-b697-a5e585156f73_251
925ea7c28ed44db3b697a5e585156f73,2,925ea7c2-8ed4-4db3-b697-a5e585156f73_461
925ea7c28ed44db3b697a5e585156f73,3,925ea7c2-8ed4-4db3-b697-a5e585156f73_9003
925ea7c28ed44db3b697a5e585156f73,4,925ea7c2-8ed4-4db3-b697-a5e585156f73_9003
e255927f967b44e389678a9ffcb417d0,1,e255927f-967b-44e3-8967-8a9ffcb417d0_189
e255927f967b44e389678a9ffcb417d0,2,e255927f-967b-44e3-8967-8a9ffcb417d0_110
