id_,name,birthday,is_birthday_public,comment,favorite_card_id,favorite_card_before_awake,mst_achievement_id,mst_achievement_id_list,lp,album_count,story_count
f4e454cb1ec04265bcc165c3cf072e0a,ライアン,,0,來自香港的朋花/木實/紬p、多多指教~,f4e454cb-1ec0-4265-bcc1-65c3cf072e0a_266,1,787,787,3272,55,0
06d3075b76804634b717fb7942fd9e9f,上雨,,0,我回來了,06d3075b-7680-4634-b717-fb7942fd9e9f_107,1,665,,2838,55,0
12a410befd5d4969aab8919e72fa2492,隨便死☆丹迪,,0,神隱一段時間,12a410be-fd5d-4969-aab8-919e72fa2492_137,0,662,,2865,55,0
d6dbcc3cbe8941669da2d915d5b10841,大劇場燒肉丼,,0,請多多指教！！！,d6dbcc3c-be89-4166-9da2-d915d5b10841_286,1,411,,2745,55,0
4c592f0b775e48bca078d67c03392aab,達文西里歐,,0,請多多指教~,4c592f0b-775e-48bc-a078-d67c03392aab_300,1,636,,3110,55,0
64b81036ca5a4b0f9bd3ad526093a12d,默沨,,0,转生日服3UWT7DBY，欢迎加好友。还要打完女儿最后一个活动呀,64b81036-ca5a-4b0f-9bd3-ad526093a12d_115,1,224,"224,259,191,122,72,223,68,104,36,606,572,642,818,848,954",3131,55,0
6a46208991e5485a92f2aae833272d94,Kimi,,0,臉黑黑的非洲人,6a462089-91e5-485a-92f2-aae833272d94_107,0,665,"665,49,97,127,920",3061,55,0
596bd2f18f184b6c96ae14d6f76cb96f,もえ,,0,兼修日服/BGD/抽不到百合子        崩╰(〒皿〒)╯潰,596bd2f1-8f18-4b6c-96ae-14d6f76cb96f_163,1,317,,3340,55,0
b240c82ccda447469d7c8316cb1c62e7,矛衣未,,0,一起成為偶像大師吧～,b240c82c-cda4-4746-9d7c-8316cb1c62e7_95,1,646,,3569,55,0
820d3f5d073949a88679f73e3af329f7,安潔亞菲蕾,,0,養生玩玩,820d3f5d-0739-49a8-8679-f73e3af329f7_277,0,660,"660,1146,1164,1180,1230,577,595",2538,55,0
1301b7990a9e41f6a0ae8676cb60cb36,安大順,,0,綺羅星（<ゝω・）☆,1301b799-0a9e-41f6-a0ae-8676cb60cb36_663,1,121,121,2887,55,0
557ed405ac494d969253e89ea6e5bf3c,五月,,0,恭喜閣下要結婚了！！！！！！,557ed405-ac49-4d96-9253-e89ea6e5bf3c_309,0,818,,3380,55,0
5b271cae6e0f44b6ac158284dbb416fd,笨鰭,,0,大家二周年快樂！！,5b271cae-6e0f-44b6-ac15-8284dbb416fd_519,1,128,"128,666",3349,55,0
83cd0019d7f34b9fa2d95856e4844ec1,人生充滿美好,,0,人生中最後一次暑假已經結束了,83cd0019-d7f3-4b9f-a2d9-5856e4844ec1_251,1,399,,3490,55,0
575ee35ba1f8482581f6bda814590757,大澤 秀@珍重再見 ,,0,真哥最高.朋花.千鶴.貴音,575ee35b-a1f8-4825-81f6-bda814590757_428,0,38,38,3347,55,0
aef937634df2487899ec4dfa5936dd21,リサさん,,0,一直十抽一直爽 佛心公司٩(๑OωO๑)۶,aef93763-4df2-4878-99ec-4dfa5936dd21_196,1,636,,3153,55,0
75bf6e52eab6446c97bcfab36c7e51a4,悠人,,0,拇指派 請多指教！,75bf6e52-eab6-446c-97bc-fab36c7e51a4_115,1,606,,3122,55,0
59a31225d52548f8a434937f7d741cb4,scdk,,0,安息吧台服  日服ID:N92YAQ7H,59a31225-d525-48f8-a434-937f7d741cb4_413,0,1176,"1176,1160,818",3044,55,0
1bf52e6c9736487aa87edfd1ee65ea95,千羽彩櫻,,0,訓練券好缺阿。・゜・(ノД`)・゜・。,1bf52e6c-9736-487a-a87e-dfd1ee65ea95_286,1,363,,3358,55,0
924d8472b31245a68e34a94aae04eefb,橋本奈々未,,0,诶嘿嘿,924d8472-b312-45a6-8e34-a94aae04eefb_115,1,1134,"1134,1136,1138,1140,1142,1144,1146,1148,1150,1152,1154,1156,1158,1160,1162,1164,1166,1168,1170,1172,1174,1176,1178,1180,1182,1184,1186,1188,1190,1192,1194,1196,1198,1200,1202,1204,1206,1208,1210,1212,1214,1216,1218,1220,1222,1224,1226,1228,1230,1232,1234,1236",3366,55,0
3f901ab587a9476e982323ca515dc630,tB,,0,#13,3f901ab5-87a9-476e-9823-23ca515dc630_227,0,363,"363,596,833,1060,1166,788,669",3316,55,0
4b316c341cd44406962ccee73197baf3,Rokithi,,0,整理好心情，希望大家未來也要繼續アイマス喔！,4b316c34-1cd4-4406-962c-cee73197baf3_361,1,1045,"1045,570,588,624",3588,55,0
4f439892b1b148c193661588d07b4eaa,夢回醉,,0,你好,4f439892-b1b1-48c1-9366-1588d07b4eaa_408,0,1,1,3602,55,0
4406e0de57134967aa761a97c15ae6ed,千叶悠斗,,0,国人，随缘打歌，欢迎大家与我交流！,4406e0de-5713-4967-aa76-1a97c15ae6ed_105,0,771,,3461,55,0
adb4b4861c3945799d4eed6dd70cf7da,minson,,0,8/23初入日服    這裡會待到最後       日: V7JMVYBL,adb4b486-1c39-4579-9d4e-ed6dd70cf7da_108,1,318,"318,426,650",3740,55,0
e563285cc65c462c9a5530e177f2460d,魔法老太婆,,0,謝謝你，偶像大師百萬演唱會,e563285c-c65c-462c-9a55-30e177f2460d_233,0,1210,1210,3203,55,0
80690aa5c175468186e53e12ea0a5837,赤土崎,,0,諸位好。日版：4C8YCM5Q,80690aa5-c175-4681-86e5-3e12ea0a5837_194,0,1234,"1234,1232,574",3543,55,0
516745dd19e94ea09d3b7265784fcc11,Finn,,0,換手機直接變智障,516745dd-19e9-4ea0-9d3b-7265784fcc11_286,1,1058,"1058,1057,1056,1055,1054,1053,1052,1051,1050,1049,1048,1047,1046,1045,1044,1043,1042,1041,1039,1040,1038,1037,1036,1035,1034,1033,1032,1031,1030,1029,1028",3504,55,0
7b727a00af0e43e6befb7eca10ff8402,檸檬汽水,,0,請多指教！,7b727a00-af0e-43e6-befb-7eca10ff8402_109,0,1184,1184,3035,55,0
80d6ca3670784b52897fb4c81dc7bb58,阿謝,,0,鹹魚玩家！,80d6ca36-7078-4b52-897f-b4c81dc7bb58_109,0,614,,2657,55,0
6faa5da54e944fceafd8188b95e0bd5c,一張♪,,0,(≧∇≦),6faa5da5-4e94-4fce-afd8-188b95e0bd5c_110,1,737,"737,771,736,39,41",3624,55,0
20f5f4751a77438480606ae3cc761e1a,ミキミキ,,0,請多多指教！！,20f5f475-1a77-4384-8060-6ae3cc761e1a_9003,1,606,,2909,55,0
38a16038a46a4a3c8e7b8e64fc9cccea,小破車,,0,養生,38a16038-a46a-4a3c-8e7b-8e64fc9cccea_9001,1,652,"652,1184,1188,1230,1222,1194",2506,55,0
484e841da48346c6a4f5601ef9e51d23,ゆ晴,,0,請多多指教！~,484e841d-a483-46c6-a4f5-601ef9e51d23_137,1,732,,2617,55,0
ba0781a0130742c587f09a429ee4eb34,李哲,,0,修行中！全部隨緣吧。,ba0781a0-1307-42c5-87f0-9a429ee4eb34_242,1,121,,3559,55,0
bb86d64c781e4d6f9be45175e8aedb6a,Ryoui,,0,請多多指教,bb86d64c-781e-4d6f-9be4-5175e8aedb6a_107,0,282,282,3084,55,0
90526493941f4d448a6c6fae12d2727c,モリ,,0,感謝陪伴,90526493-941f-4d44-8a6c-6fae12d2727c_596,0,1176,"1176,1242",3564,55,0
66c00afc86c645eebf4fcab8fcafd388,蝦仁大炒飯,,0,請多多指教,66c00afc-86c6-45ee-bf4f-cab8fcafd388_9001,1,361,,2289,55,0
9474944f4d1b4127af64a87bd675db22,ひよこ,,0,咕嚕靈啵,9474944f-4d1b-4127-af64-a87bd675db22_251,0,1196,1196,3404,55,0
6f3b923bcd6d427781ef5c0cee36d44f,Kero@回憶不滅,,0,謝謝偶像們帶給我的快樂與美好，沒想到那麼快就…..，但沒關係，想你們時我會到日服看妳們的，我們的回憶與夢想永存我心,6f3b923b-cd6d-4277-81ef-5c0cee36d44f_105,0,592,"592,1162,56",3294,55,0
4e61343b39574affbe1c99ddd28c8b08,めぐみ,,0,めぐみを愛してる,4e61343b-3957-4aff-be1c-99ddd28c8b08_303,0,590,,3462,55,0
73a0f324122844ed88f6c70c2514dd0c,Euphoria,,0,一般男性,73a0f324-1228-44ed-88f6-c70c2514dd0c_109,1,614,,3217,55,0
501656e36df2406ca86817f775d5026c,鶴姬,,0,還敢下來啊冰鳥,501656e3-6df2-406c-a868-17f775d5026c_195,0,451,,3240,55,0
5dad7ec2d89b49ada84dea03e27bc531,ZENLE■,,0,台版要收了QQ,5dad7ec2-d89b-49ad-a84d-ea03e27bc531_520,0,3,3,3685,55,0
6329f926dba7423bbabea830121ca60a,放,,0,島了 這款真的是玩最久的遊戲 可能開始會練日版 有緣大家之後再相見吧,6329f926-dba7-423b-babe-a830121ca60a_516,1,1138,"1138,568,187",3361,55,0
3bcccf1118284246be17dcde7a1ad5b9,奎惡格,,0,終於有全色FES 了!,3bcccf11-1828-4246-be17-dcde7a1ad5b9_685,0,771,771,3148,55,0
0d34b1a713244db9a35829c8f9c35bb2,揚,,0,請大家努力共同創造新時代！,0d34b1a7-1324-4db9-a358-29c8f9c35bb2_307,1,771,,3264,55,0
32aea0ea314746c8bda1337c05883cff,可愛,,0,舞台洋裝舞台洋裝舞台洋裝,32aea0ea-3147-46c8-bda1-337c05883cff_318,0,582,,3440,55,0
d4441fecabaa45dd8091450be5caa2e3,飛,,0,喜歡紗代子的P。今後也要跟紗代子一起努力。,d4441fec-abaa-45dd-8091-450be5caa2e3_518,0,616,"616,709,1186,1279,78,77,1047",3399,55,0
d02f4b30167b4018873f73c706ae832b,mina,,0,留到最後一刻! 希望早日能與各位在現地相聚。,d02f4b30-167b-4018-873f-73c706ae832b_119,1,1152,"1152,1376,1239,582",2770,55,0
f5e1197ee269438695551004435f4a26,Cho,,0,玩下去，直至終結的一天,f5e1197e-e269-4386-9555-1004435f4a26_103,0,771,"771,1305,1134,564",3261,55,0
3933e5dba9554886bff0c2a0edda4463,繁中版ありがとう,,0,美希のハニー　只愛美希一人♡,3933e5db-a955-4886-bff0-c2a0edda4463_516,1,568,"568,368,514,468,833,1138",3320,55,0
d4bde2553bc042ad8720086edf861968,月夜拂風,,0,鹹魚艾蜜莉P一名  跪求同擔輕虐,d4bde255-3bc0-42ad-8720-086edf861968_251,1,626,,3595,55,0
ed40e08decee453b94173a4aff7c02a0,麻婆豆腐,,0,課金就剁手,ed40e08d-ecee-453b-9417-3a4aff7c02a0_304,0,1168,"1168,1185,1137,1171",3249,55,0
088597f209a14540a7d126befa622be9,miho,,0,千早不哭,088597f2-09a1-4540-a7d1-26befa622be9_197,1,832,,3157,55,0
d23c80187a244acea9cca8a2111201f4,レイヤー,,0,苦搜－！！居然抽到一直在等的王子…心情好複雜QQ。司空部兼職綿友嗲斯。,d23c8018-7a24-4ace-a9cc-a8a2111201f4_678,0,656,"656,1226,771",3027,55,0
1f976b10c6c4406c8ee7ac02dc249097,安,,0,再見各位,1f976b10-c6c4-406c-8ee7-ac02dc249097_650,0,218,"218,600,1170",3473,55,0
86f58ad20d0344f1b1b6cc89cb4a9882,Wayneひかり,,0,等待破滅之日的到來2022/1/28  日版:JJWUWX8Y  感謝營運,86f58ad2-0d03-44f1-b1b6-cc89cb4a9882_109,0,604,"604,614,624,620,745,1121,76,82,362,1174",2938,55,0
d0c5c389537d49d5b2956ea36fc553f0,楓葉語,,0,請多多指教！ poi,d0c5c389-537d-49d5-b295-6ea36fc553f0_461,0,594,,2890,55,0
9e1e4eccbb5e4c82b47d3e533448dd70,藍天,,0,請多多指教！！,9e1e4ecc-bb5e-4c82-b47d-3e533448dd70_105,0,1,1,3246,55,0
4f23f69b13e84dd89e564ad0654bb814,奇水,,0,泳裝千鶴會陪大家走到最後一刻～加油！,4f23f69b-13e8-4dd8-9e56-4ad0654bb814_306,0,1307,"1307,1306,1329",3660,55,0
cb4bf4332a9b4a40a6a9a6dbe94227de,...@只有今天限定,,0,我...  就算很閒  閒到爆  從這坑退出去  不會玩笨呆任何油戲！,cb4bf433-2a9b-4a40-a6a9-a6dbe94227de_664,1,318,318,3184,55,0
d783130419594689ab5db900b4d373c9,Mag,,0,感謝貴音來我家<3,d7831304-1959-4689-ab5d-b900b4d373c9_110,0,1148,"1148,578",3227,55,0
1e83c48776af4978badba4c26264ae54,一切,,0,FGO 碧藍航線 明日方舟 公主連結 偶像大師 原神 崩壞3 快死了,1e83c487-76af-4978-badb-a4c26264ae54_195,0,667,,3010,55,0
fb9adad38beb4ea2813f6b77410c98b1,章魚,,0,1/28 qq,fb9adad3-8beb-4ea2-813f-6b77410c98b1_36,1,564,"564,636,669,1206,1134,1239,426,1330,469,498",3484,55,0
2769d27d14434eb79367def9d2f7c4e9,謝謝再見,,0,一句話……FYB!,2769d27d-1443-4eb7-9367-def9d2f7c4e9_456,0,921,921,2315,55,0
62e45f76e37a4507ab9b01fb03040959,栩林@转战SC,,0,眼鏡百合子好棒！/怎麼想抽的全是限定？,62e45f76-e37a-4507-ab9b-01fb03040959_213,1,1090,"1090,1060,662,1232,1220,614",3536,55,0
c9b3c07271944554bac5369c909f500f,蚩尤,,0,懶懶懶,c9b3c072-7194-4554-bac5-369c909f500f_519,1,734,"734,127,667,771,1304,1307",3116,55,0
8e7436114c9d4f378c6d2ffc17921eb2,蔡孟孟,,0,日服 ID:ZBPCK8LD 謝謝大家這兩年的陪伴，日服見,8e743611-4c9d-4f37-8c6d-2ffc17921eb2_286,1,564,"564,1134,1198,628,642,1212,1206,1230,1224,654,640,363,184",3274,55,0
f21da723bed14649b3d62c8ad5fd7cba,EX,,0,收下吧，JoJo。這就是我最後的花籃！,f21da723-bed1-4649-b3d6-2c8ad5fd7cba_264,0,650,"650,1220",2941,55,0
11d02530558a4b03910583083e0e2729,モモ子,,0,emmm既然这样那就只好玩到关服了......不會转战日服继续玩下去的（实在没内存,11d02530-558a-4b03-9105-83083e0e2729_428,0,1194,"1194,1174,1188",3372,55,0
7cedbc79202942c0920a96c7a1421fed,楓和,,0,請多指教,7cedbc79-2029-42c0-920a-96c7a1421fed_178,0,610,,3355,55,0
9c56ba0ccd7843eaa3954a4f4e4935f5,諾堤斯,,0,各位P辛苦了。直到離職P的最後一天，我都會陪在美希妳身邊哦！,9c56ba0c-cd78-43ea-a395-4a4f4e4935f5_287,1,569,"569,369,611,954,187",3316,55,0
739a06e54d484d7da0d4495046558854,IM安轨,,0,未来p,739a06e5-4d48-4d7d-a0d4-495046558854_104,1,1160,"1160,210,209,54,53",2644,55,0
2c063f917fe048d3ac4eef856fe39818,逆袭の三倍速,,0,新手上路，請多多指教！,2c063f91-7fe0-48d3-ac4e-ef856fe39818_516,0,1138,"1138,1090,1014",3461,55,0
8cfa31261f2b43619bb41175b315b7a4,鄙木魚,,0,新的一年 希望可以彩蝶滿天飛,8cfa3126-1f2b-4361-9bb4-1175b315b7a4_567,1,1,1,3206,55,0
ceba4ea56d744f26b302ec38d22eea81,最愛美希漢化組,,0,恭喜台版二週年 美希真香,ceba4ea5-6d74-4f26-b302-ec38d22eea81_468,1,1138,"1138,1224,654,620,1167,1173,1215,1235,1191,1237,1187,1153,1137,1135,1149,1171,363,187",3187,55,0
c5323a066775403b88c2aee46c642eca,全員都推,,0,能做的都做了，該向前邁進了。日服ID:EV4GPP76,c5323a06-6775-403b-88c2-aee46c642eca_116,0,96,96,3403,55,0
67ee411adcb4413a905cfd14194f6e34,おくむ,,0,謝謝萬代 台版的大家再會,67ee411a-dcb4-413a-905c-fd14194f6e34_624,0,1302,1302,3426,55,0
22cc756f8e2c46aba60da107c7a65def,紅燒清蒸魚,,0,"還有多少時間？我該何去何從呢……？>""<",22cc756f-8e2c-46ab-a60d-a107c7a65def_9003,0,187,"187,1036",3513,55,0
a1c8112400c5450381d81252c8ac940f,旭日,,0,日服id WSD5823Q 名字一樣 歡迎++,a1c81124-00c5-4503-81d8-1252c8ac940f_468,1,187,"187,1232,1235,1237,1139,579,920,921,366,919,918,320,128,755,126,124,408,409,1031,1033,1034,1037,1038,1035,1036,1040,1028,1042,1044,1048,1049,1046,1055,1056,1057,1053,1052,1054,1307",3027,55,0
e42c13410dfd472a93b0f448abbb9494,Tom yoh,,0,…好好珍惜最後的台版時光~日ID:63TFENZG,e42c1341-0dfd-472a-93b0-f448abbb9494_119,1,1144,"1144,1150,1212,921,21,22",2837,55,0
50c9fe598eae47188e369c3aa64110f6,大師球,,0,堅持到最後，謝謝大家！,50c9fe59-8eae-4718-8e36-9c3aa64110f6_9002,0,771,"771,1058,1049,1050,1054,1053,1057,1056,1052,1051,1055",3284,55,0
3b24e7585b234d58b9e55bb966e3fe33,龍宮,,0,大家辛苦了，我們日服再見吧！ ID:M7HU5XCK,3b24e758-5b23-4d58-b9e5-5bb966e3fe33_556,1,318,"318,270,652,1222,903",3242,55,0
145d24fcc07c49d5affa635a365028e4,玄,,0,哩賀,145d24fc-c07c-49d5-affa-635a365028e4_550,0,606,606,3039,55,0
d9a741e254ab4cdfa3bccc0b34fc09aa,雯,,0,請多多指教！ovo,d9a741e2-54ab-4cdf-a3bc-cc0b34fc09aa_148,1,701,,3003,55,0
144c8f6a88494923a607cb1b57f229da,Rawww,,0,製作人長期賭馬中....,144c8f6a-8849-4923-a607-cb1b57f229da_416,0,848,848,2878,55,0
bc7267b2c5524c8c8253c5a5b64e20c6,MST ,,0,(｡･ω･｡)台服待到關服，日服不會前往，有緣其他地方再相會,bc7267b2-c552-4c8c-8253-c5a5b64e20c6_463,1,662,"662,650,622,601,732,1044,1058,1232,1144,1141,1159,1187,1185,1151,1149,1181,1221,1171,1199,1302",3138,55,0
0e6c4b817c934c2e85e606bb8b73a2f1,Vin,,0,請多多指教喔,0e6c4b81-7c93-4c2e-85e6-06bb8b73a2f1_526,1,1230,"1230,999,1044,1042,1038,121,498",3369,55,0
0ca87d6c55f74e31b186295c20757c05,紅之星,,0,轉戰日服 id:2XWWBZCE,0ca87d6c-55f7-4e31-b186-295c20757c05_469,1,1013,"1013,968",2993,55,0
cb280f3b49824753bcc2b289ff86a4b3,Oc topus,,0,owo,cb280f3b-4982-4753-bcc2-b289ff86a4b3_628,0,1136,"1136,1254,1267,1307,55,29,450,442,867,8,10",2524,55,0
30297881b01c45eaa89dcba56541ca03,羅歐,,0,請多多指教！~,30297881-b01c-45ea-a89d-cba56541ca03_194,1,309,,3177,55,0
9d8dbbb5b0ed4e9f81002ced8545e2dd,焯,,0,よろしくお願いします！,9d8dbbb5-b0ed-4e9f-8100-2ced8545e2dd_627,1,514,"514,1384,1378",2763,55,0
1965be4d2edf4420a8979af5de8131be,404error,,0,請多多指教,1965be4d-2edf-4420-a897-9af5de8131be_106,1,1,,2758,55,0
dd6b800d48f744339580eaf81ec52f64,寂靈,,0,安安,dd6b800d-48f7-4433-9580-eaf81ec52f64_115,1,7,7,2851,55,0
3b7e56f07f77454dbe0a309e0a9a74cf,Battery,,0,在訓練完1周年卡片之前1周年還不算結束喔,3b7e56f0-7f77-454d-be0a-309e0a9a74cf_9003,0,737,,2967,55,0
3559e52f29944dd288ae6f76bb8194b9,765,,0,香港加油！！！,3559e52f-2994-4dd2-88ae-6f76bb8194b9_474,0,533,"533,606",2909,55,0
7666aed6477e4f4895cfc764cc50745a,123,,0,請多多指教！！！,7666aed6-477e-4f48-95cf-c764cc50745a_462,0,1204,"1204,634,1307,96,95,1361",3524,55,0
cb912f9091d54f5b99758fab34408bcd,羽希,,0,請多多指教～(￣∇￣),cb912f90-91d5-4f5b-9975-8fab34408bcd_627,0,595,"595,57,1164",2493,55,0
1e0ba76b204f4f6a9d3c3dc259b3b1af,沫花,,0,這遊戲要當DD不容易，我還是專情一點好了。,1e0ba76b-204f-4f6a-9d3c-3dc259b3b1af_567,0,1138,"1138,1234,1198",2913,55,0
18641b7029bd494aa449d10120384194,ジータ,,0,古戦場のアイドルですわ。,18641b70-29bd-494a-a449-d10120384194_101,1,320,,2842,55,0
58b318040998426889e54edcf4a6ec89,Eric,,0,輕鬆玩請多多指教！!,58b31804-0998-4268-89e5-4edcf4a6ec89_567,0,126,"126,98",3208,55,0
0fea183550684ded848b8b3254a697aa,yen5,,0,請多多指教,0fea1835-5068-4ded-848b-8b3254a697aa_183,0,91,91,2877,55,0
4ac5dec79ef54363979ce1e79ed3248c,明日葉終身導師,,0,最愛明日葉,4ac5dec7-9ef5-4363-979c-e1e79ed3248c_105,0,592,"592,1162",3402,55,0
84cda3e7f52d4c90a0242ff88db60f86,ｱｻｸﾗ,,0,よろしくお願いします!,84cda3e7-f52d-4c90-a024-2ff88db60f86_30,0,154,,3074,55,0
11caf6f44ef9453faa54614a186f610f,YA p,,0,請多多指教！ 萌新缺好友！,11caf6f4-4ef9-453f-aa54-614a186f610f_307,0,366,,2513,55,0
736d4de0a88845ada419fd39baaf4d90,五河士度,,0,我愛狂三,736d4de0-a888-45ad-a419-fd39baaf4d90_60,1,1,,3075,55,0
8a18db27918b4c1e9a407a73b66e2f79,騎士君,,0,難しい,8a18db27-918b-4c1e-9a40-7a73b66e2f79_108,1,819,819,2168,55,0
e6037bd3ae5c48d48ccce51acd2b6dfe,櫻百合,,0,日服ID:MUE5C7ZF,e6037bd3-ae5c-48d4-8ccc-e51acd2b6dfe_304,0,592,592,3531,55,0
f50989d5e7584b02938a588d087f5321,p,,0,請多多指教！^^,f50989d5-e758-4b02-938a-588d087f5321_9001,1,1,,3348,55,0
39feb9affe154500b65d6338674195b0,山風,,0,中共未倒臺 台服先島了... 悲,39feb9af-fe15-4500-b65d-6338674195b0_386,0,644,"644,61,63,59,65,77,81,87,105,113,115,125,127,755,601,603,655,1170,1173,1215,1197,1191,1169,1153,1187,1225,1031,1037,1046,1047",2477,55,0
cfbfc48db1854c719fd4a9873431aa53,♡紫灵心♡,,0,最近懒了,cfbfc48d-b185-4c71-9fd4-a9873431aa53_115,0,7,,3428,55,0
3ae8c04ba81e48a38f5c180f7aee7ba2,臭懶貓還想工商啊？,,0,臭懶貓,3ae8c04b-a81e-48a3-8f5c-180f7aee7ba2_194,1,287,287,3487,55,0
944bddbea38747d6b22522f25b007e56,天海冰藍,,0,新手請多指教,944bddbe-a387-47d6-b225-22f25b007e56_386,0,930,,3255,55,0
c52a3233bce645578fdac9416f437b65,藍色五月雨,,0,"我是靜香,紬 P 希望趕快收集她們的全卡片",c52a3233-bce6-4557-8fda-c9416f437b65_105,0,56,,3376,55,0
b337ba48eecb4f0bb34c014d3ebdecca,Aries,,0,杏奈超可愛(｡･ω･｡)ﾉ♡,b337ba48-eecb-4f0b-b34c-014d3ebdecca_178,0,611,,2586,55,0
fa974db5f9eb4b42a42df62b553c700d,jihad,,0,よろしくですよー,fa974db5-f9eb-4b42-a42d-f62b553c700d_194,0,308,,2833,55,0
47ff8a1347154bf591a5667aac50113a,TaYuan,,0,志保喵喵讚！！！,47ff8a13-4715-4bf5-91a5-667aac50113a_461,1,628,,3153,55,0
15c85485053648d495efc365b825d623,Eternal,,0,24歲，是學生,15c85485-0536-48d4-95ef-c365b825d623_444,0,497,,3303,55,0
2bc072a7b201407b81de7fa82296cdc6,Ali,,0,請多多指教！！,2bc072a7-b201-407b-81de-7fa82296cdc6_572,1,1,1,2701,55,0
cf301abfee1048ebae0643d91a10e168,JANE,,0,田中琴葉<3,cf301abf-ee10-48eb-ae06-43d91a10e168_9001,0,596,,3098,55,0
b89e762b91a147a6b049983c7daab10f,Qinsama,,0,瑞希P,b89e762b-91a1-47a6-b049-983c7daab10f_423,1,1220,"1220,1160,1164,1168,1216",3722,55,0
cb27821b68304a8bb79459619589e884,星雲。再見bye~,,0,請多多指教！hi,cb27821b-6830-4a8b-b794-59619589e884_286,1,755,"755,754,361,1305,1346,42",3236,55,0
31c1753acf72408289321dd058129898,柚梓,,0,“请问，你是我的master嘛”“不，请叫我哦尼酱~”,31c1753a-cf72-4082-8932-1dd058129898_197,1,12,,2839,55,0
298d82ea1e8a49069a6febb53bf76781,John,,0,謝謝妳們這些日子的陪伴，妳們是最棒的偶像。,298d82ea-1e8a-4906-9a6f-ebb53bf76781_434,1,441,441,2885,55,0
c32b33dde4d64914bb757b42c06dd53b,大马喬鲁诺喬巴拿,,0,好耶，41抽新ssr昴入手了XD,c32b33dd-e4d6-4914-bb75-7b42c06dd53b_678,1,1226,"1226,656,1075,1060,938,739,498,384,1058,406",3293,55,0
04dc9f1f540a4023a61b6751d342a241,緅紡,,0,優肉西哭,04dc9f1f-540a-4023-a61b-6751d342a241_572,0,1167,"1167,658,1228,1307,737,672,1242,10,866,867,442,14,11,15,16,17,18,449,450,19,735,55,361,67,119,85,87,125,366,365,607",2874,55,0
c599d0ff9d734043b7ee1143819717e0,肥宅索爾,,0,主擔奈緒 副擔惠美 星梨花 可奈  美希,c599d0ff-9d73-4043-b7ee-1143819717e0_300,0,1206,1206,2938,55,0
2f232e849e684d878968319f4bd25260,伊吹翼會跟我結婚,,0,我超超超硬的,2f232e84-9e68-4d87-8968-319f4bd25260_305,1,57,,2891,55,0
a5d59af6ebcd4ac48f9a4a32a54802c3,萩原雪步步驚心,,0,鹹魚雪步P，請多多指教,a5d59af6-ebcd-4ac4-8f9a-4a32a54802c3_179,1,570,,3416,55,0
337e8918006047f8bd2b88e1fce09d2d,HIBIKI,,0,Ya,337e8918-0060-47f8-bd2b-88e1fce09d2d_304,0,592,,2869,55,0
1baf7d62d9c44bb1b2de38d7d5d8eb08,sec斜鄰,,0,唉 又沒中，回日版沈澱,1baf7d62-d9c4-4bb1-b2de-38d7d5d8eb08_326,0,598,,3031,55,0
b57f30d186574179831b0fb5d2948a4c,白熊,,0,多多指教！,b57f30d1-8657-4179-831b-0fb5d2948a4c_197,0,320,,2983,55,0
283f1413320e49ad94f4f890d35c664b,xMao_,,0,-_(;/)_- hehe,283f1413-320e-49ad-94f4-f890d35c664b_628,0,29,"29,1137,1242,1247,977,970,931,775,737,1307",3553,55,0
9b57aff266b84829ae1d5f1a2d6ec06f,Cherome,,0,嗨,9b57aff2-66b8-4829-ae1d-5f1a2d6ec06f_238,0,602,,3388,55,0
a9241adfe74d4557be7c26d7d5c207bb,★♪｀ε´♪ ☆,,0,´∀｀,a9241adf-e74d-4557-be7c-26d7d5c207bb_409,1,773,773,3196,55,0
a0d480734ca645aa9e3fff27b833f749,我只會打normal,,0,BGD過來的XD,a0d48073-4ca6-45aa-9e3f-ff27b833f749_9002,0,29,,3120,55,0
3007fc51bae84554bfe14c66ddbc46a4,月見草,,0,新手製作人，請多指教,3007fc51-bae8-4554-bfe1-4c66ddbc46a4_230,1,441,,2664,55,0
4721b04e3dbb4d15916aa866240c0284,風祭亞庫瑪,,0,杏奈萌萌der,4721b04e-3dbb-4d15-916a-a866240c0284_243,0,227,,2385,55,0
1d1b67a3fb474a6f9c6d4e7761e9d755,Hsiang,,0,玩玩遊戲 聊聊電影動漫，然後 還是個節奏遊戲新手 ，請多多指教！,1d1b67a3-fb47-4a6f-9c6d-4e7761e9d755_241,0,582,,3084,55,0
2a74738df83f4820b3737faed85bd592,kkk,,0,請多多指教,2a74738d-f83f-4820-b373-7faed85bd592_445,0,1228,"1228,119,1307,658,1300,730",3143,55,0
4bb518b615bb4452842369b899ee7992,鴉,,0,最愛春香和未來！！日服ID:AQV9JZDM,4bb518b6-15bb-4452-8423-69b899ee7992_103,0,183,"183,53,20,19,21",2666,55,0
c2e87fde336e4c56ae53b5e6ced6c0be,櫻雪琉璃,,0,休閒工作P,c2e87fde-336e-4c56-ae53-b5e6ced6c0be_311,0,569,,2630,55,0
27f612d0638d49888f7b9b611beabfdb,Y,,0,喜欢miki,27f612d0-638d-4988-8f7b-9b611beabfdb_9003,1,1060,"1060,31,1090",2538,55,0
