mst_costume_id,mst_idol_id,resource_id,mst_costume_group_id,costume_name,costume_number,exclude_album,exclude_random,collabo_number,replace_group_id,sort_id,release_date,gorgeous_appeal_type
20104071,7,costume_07_v,17,ex,107,0,0,0,0,20104071,2020-07-12T13:00:00+0800,0
20104080,8,costume_07,16,ex,7,0,0,0,0,20104080,2020-06-29T00:00:00+0800,0
20104081,8,costume_07_v,17,ex,107,0,0,0,0,20104081,2020-07-12T13:00:00+0800,0
20104090,9,costume_07,16,ex,7,0,0,0,0,20104090,2020-06-29T00:00:00+0800,0
20104091,9,costume_07_v,17,ex,107,0,0,0,0,20104091,2020-07-12T13:00:00+0800,0
20104100,10,costume_07,16,ex,7,0,0,0,0,20104100,2020-06-29T00:00:00+0800,0
20104101,10,costume_07_v,17,ex,107,0,0,0,0,20104101,2020-07-12T13:00:00+0800,0
20104110,11,costume_07,16,ex,7,0,0,0,0,20104110,2020-06-29T00:00:00+0800,0
20104111,11,costume_07_v,17,ex,107,0,0,0,0,20104111,2020-07-12T13:00:00+0800,0
20104120,12,costume_07,16,ex,7,0,0,0,0,20104120,2020-06-29T00:00:00+0800,0
20104121,12,costume_07_v,17,ex,107,0,0,0,0,20104121,2020-07-12T13:00:00+0800,0
20104130,13,costume_07,16,ex,7,0,0,0,0,20104130,2020-06-29T00:00:00+0800,0
20104131,13,costume_07_v,17,ex,107,0,0,0,0,20104131,2020-07-12T13:00:00+0800,0
20104140,14,costume_07,16,ex,7,0,0,0,0,20104140,2020-06-29T00:00:00+0800,0
20104141,14,costume_07_v,17,ex,107,0,0,0,0,20104141,2020-07-12T13:00:00+0800,0
20104150,15,costume_07,16,ex,7,0,0,0,0,20104150,2020-06-29T00:00:00+0800,0
20104151,15,costume_07_v,17,ex,107,0,0,0,0,20104151,2020-07-12T13:00:00+0800,0
20104160,16,costume_07,16,ex,7,0,0,0,0,20104160,2020-06-29T00:00:00+0800,0
20104161,16,costume_07_v,17,ex,107,0,0,0,0,20104161,2020-07-12T13:00:00+0800,0
20104170,17,costume_07,16,ex,7,0,0,0,0,20104170,2020-06-29T00:00:00+0800,0
20104171,17,costume_07_v,17,ex,107,0,0,0,0,20104171,2020-07-12T13:00:00+0800,0
20104180,18,costume_07,16,ex,7,0,0,0,0,20104180,2020-06-29T00:00:00+0800,0
20104181,18,costume_07_v,17,ex,107,0,0,0,0,20104181,2020-07-12T13:00:00+0800,0
20104190,19,costume_07,16,ex,7,0,0,0,0,20104190,2020-06-29T00:00:00+0800,0
20104191,19,costume_07_v,17,ex,107,0,0,0,0,20104191,2020-07-12T13:00:00+0800,0
20104200,20,costume_07,16,ex,7,0,0,0,0,20104200,2020-06-29T00:00:00+0800,0
20104201,20,costume_07_v,17,ex,107,0,0,0,0,20104201,2020-07-12T13:00:00+0800,0
20104210,21,costume_07,16,ex,7,0,0,0,0,20104210,2020-06-29T00:00:00+0800,0
20104211,21,costume_07_v,17,ex,107,0,0,0,0,20104211,2020-07-12T13:00:00+0800,0
20104220,22,costume_07,16,ex,7,0,0,0,0,20104220,2020-06-29T00:00:00+0800,0
20104221,22,costume_07_v,17,ex,107,0,0,0,0,20104221,2020-07-12T13:00:00+0800,0
20104230,23,costume_07,16,ex,7,0,0,0,0,20104230,2020-06-29T00:00:00+0800,0
20104231,23,costume_07_v,17,ex,107,0,0,0,0,20104231,2020-07-12T13:00:00+0800,0
20104240,24,costume_07,16,ex,7,0,0,0,0,20104240,2020-06-29T00:00:00+0800,0
20104241,24,costume_07_v,17,ex,107,0,0,0,0,20104241,2020-07-12T13:00:00+0800,0
20104250,25,costume_07,16,ex,7,0,0,0,0,20104250,2020-06-29T00:00:00+0800,0
20104251,25,costume_07_v,17,ex,107,0,0,0,0,20104251,2020-07-12T13:00:00+0800,0
20104260,26,costume_07,16,ex,7,0,0,0,0,20104260,2020-06-29T00:00:00+0800,0
20104261,26,costume_07_v,17,ex,107,0,0,0,0,20104261,2020-07-12T13:00:00+0800,0
20104270,27,costume_07,16,ex,7,0,0,0,0,20104270,2020-06-29T00:00:00+0800,0
20104271,27,costume_07_v,17,ex,107,0,0,0,0,20104271,2020-07-12T13:00:00+0800,0
20104280,28,costume_07,16,ex,7,0,0,0,0,20104280,2020-06-29T00:00:00+0800,0
20104281,28,costume_07_v,17,ex,107,0,0,0,0,20104281,2020-07-12T13:00:00+0800,0
20104290,29,costume_07,16,ex,7,0,0,0,0,20104290,2020-06-29T00:00:00+0800,0
20104291,29,costume_07_v,17,ex,107,0,0,0,0,20104291,2020-07-12T13:00:00+0800,0
20104300,30,costume_07,16,ex,7,0,0,0,0,20104300,2020-06-29T00:00:00+0800,0
20104301,30,costume_07_v,17,ex,107,0,0,0,0,20104301,2020-07-12T13:00:00+0800,0
20104310,31,costume_07,16,ex,7,0,0,0,0,20104310,2020-06-29T00:00:00+0800,0
20104311,31,costume_07_v,17,ex,107,0,0,0,0,20104311,2020-07-12T13:00:00+0800,0
20104320,32,costume_07,16,ex,7,0,0,0,0,20104320,2020-06-29T00:00:00+0800,0
20104321,32,costume_07_v,17,ex,107,0,0,0,0,20104321,2020-07-12T13:00:00+0800,0
20104330,33,costume_07,16,ex,7,0,0,0,0,20104330,2020-06-29T00:00:00+0800,0
20104331,33,costume_07_v,17,ex,107,0,0,0,0,20104331,2020-07-12T13:00:00+0800,0
20104340,34,costume_07,16,ex,7,0,0,0,0,20104340,2020-06-29T00:00:00+0800,0
20104341,34,costume_07_v,17,ex,107,0,0,0,0,20104341,2020-07-12T13:00:00+0800,0
20104350,35,costume_07,16,ex,7,0,0,0,0,20104350,2020-06-29T00:00:00+0800,0
20104351,35,costume_07_v,17,ex,107,0,0,0,0,20104351,2020-07-12T13:00:00+0800,0
20104360,36,costume_07,16,ex,7,0,0,0,0,20104360,2020-06-29T00:00:00+0800,0
20104361,36,costume_07_v,17,ex,107,0,0,0,0,20104361,2020-07-12T13:00:00+0800,0
20104370,37,costume_07,16,ex,7,0,0,0,0,20104370,2020-06-29T00:00:00+0800,0
20104371,37,costume_07_v,17,ex,107,0,0,0,0,20104371,2020-07-12T13:00:00+0800,0
20104380,38,costume_07,16,ex,7,0,0,0,0,20104380,2020-06-29T00:00:00+0800,0
20104381,38,costume_07_v,17,ex,107,0,0,0,0,20104381,2020-07-12T13:00:00+0800,0
20104390,39,costume_07,16,ex,7,0,0,0,0,20104390,2020-06-29T00:00:00+0800,0
20104391,39,costume_07_v,17,ex,107,0,0,0,0,20104391,2020-07-12T13:00:00+0800,0
20104400,40,costume_07,16,ex,7,0,0,0,0,20104400,2020-06-29T00:00:00+0800,0
20104401,40,costume_07_v,17,ex,107,0,0,0,0,20104401,2020-07-12T13:00:00+0800,0
20104410,41,costume_07,16,ex,7,0,0,0,0,20104410,2020-06-29T00:00:00+0800,0
20104411,41,costume_07_v,17,ex,107,0,0,0,0,20104411,2020-07-12T13:00:00+0800,0
20104420,42,costume_07,16,ex,7,0,0,0,0,20104420,2020-06-29T00:00:00+0800,0
20104421,42,costume_07_v,17,ex,107,0,0,0,0,20104421,2020-07-12T13:00:00+0800,0
20104430,43,costume_07,16,ex,7,0,0,0,0,20104430,2020-06-29T00:00:00+0800,0
20104431,43,costume_07_v,17,ex,107,0,0,0,0,20104431,2020-07-12T13:00:00+0800,0
20104440,44,costume_07,16,ex,7,0,0,0,0,20104440,2020-06-29T00:00:00+0800,0
20104441,44,costume_07_v,17,ex,107,0,0,0,0,20104441,2020-07-12T13:00:00+0800,0
20104450,45,costume_07,16,ex,7,0,0,0,0,20104450,2020-06-29T00:00:00+0800,0
20104451,45,costume_07_v,17,ex,107,0,0,0,0,20104451,2020-07-12T13:00:00+0800,0
20104460,46,costume_07,16,ex,7,0,0,0,0,20104460,2020-06-29T00:00:00+0800,0
20104461,46,costume_07_v,17,ex,107,0,0,0,0,20104461,2020-07-12T13:00:00+0800,0
20104470,47,costume_07,16,ex,7,0,0,0,0,20104470,2020-06-29T00:00:00+0800,0
20104471,47,costume_07_v,17,ex,107,0,0,0,0,20104471,2020-07-12T13:00:00+0800,0
20104480,48,costume_07,16,ex,7,0,0,0,0,20104480,2020-06-29T00:00:00+0800,0
20104481,48,costume_07_v,17,ex,107,0,0,0,0,20104481,2020-07-12T13:00:00+0800,0
20104490,49,costume_07,16,ex,7,0,0,0,0,20104490,2020-06-29T00:00:00+0800,0
20104491,49,costume_07_v,17,ex,107,0,0,0,0,20104491,2020-07-12T13:00:00+0800,0
20104500,50,costume_07,16,ex,7,0,0,0,0,20104500,2020-06-29T00:00:00+0800,0
20104501,50,costume_07_v,17,ex,107,0,0,0,0,20104501,2020-07-12T13:00:00+0800,0
20104510,51,costume_07,16,ex,7,0,0,0,0,20104510,2020-06-29T00:00:00+0800,0
20104511,51,costume_07_v,17,ex,107,0,0,0,0,20104511,2020-07-12T13:00:00+0800,0
20104520,52,costume_07,16,ex,7,0,0,0,0,20104520,2020-06-29T00:00:00+0800,0
20104521,52,costume_07_v,17,ex,107,0,0,0,0,20104521,2020-07-12T13:00:00+0800,0
20105010,1,costume_08,18,ex,8,0,0,0,0,20105010,2021-01-01T00:00:00+0800,0
20105020,2,costume_08,18,ex,8,0,0,0,0,20105020,2021-01-01T00:00:00+0800,0
20105030,3,costume_08,18,ex,8,0,0,0,0,20105030,2021-01-01T00:00:00+0800,0
20105040,4,costume_08,18,ex,8,0,0,0,0,20105040,2021-01-01T00:00:00+0800,0
20105050,5,costume_08,18,ex,8,0,0,0,0,20105050,2021-01-01T00:00:00+0800,0
20105060,6,costume_08,18,ex,8,0,0,0,0,20105060,2021-01-01T00:00:00+0800,0
20105070,7,costume_08,18,ex,8,0,0,0,0,20105070,2021-01-01T00:00:00+0800,0
20105080,8,costume_08,18,ex,8,0,0,0,0,20105080,2021-01-01T00:00:00+0800,0
20105090,9,costume_08,18,ex,8,0,0,0,0,20105090,2021-01-01T00:00:00+0800,0
20105100,10,costume_08,18,ex,8,0,0,0,0,20105100,2021-01-01T00:00:00+0800,0
20105110,11,costume_08,18,ex,8,0,0,0,0,20105110,2021-01-01T00:00:00+0800,0
20105120,12,costume_08,18,ex,8,0,0,0,0,20105120,2021-01-01T00:00:00+0800,0
20105130,13,costume_08,18,ex,8,0,0,0,0,20105130,2021-01-01T00:00:00+0800,0
20105140,14,costume_08,24,ex,8,0,0,0,0,20105140,2021-01-16T15:00:00+0800,0
20105150,15,costume_08,25,ex,8,0,0,0,0,20105150,2021-01-29T15:00:00+0800,0
20105160,16,costume_08,26,ex,8,0,0,0,0,20105160,2021-02-12T15:00:00+0800,0
20105170,17,costume_08,24,ex,8,0,0,0,0,20105170,2021-01-16T15:00:00+0800,0
20105180,18,costume_08,26,ex,8,0,0,0,0,20105180,2021-02-12T15:00:00+0800,0
20105190,19,costume_08,24,ex,8,0,0,0,0,20105190,2021-01-16T15:00:00+0800,0
20105200,20,costume_08,25,ex,8,0,0,0,0,20105200,2021-01-29T15:00:00+0800,0
20105210,21,costume_08,24,ex,8,0,0,0,0,20105210,2021-01-16T15:00:00+0800,0
20105220,22,costume_08,26,ex,8,0,0,0,0,20105220,2021-02-12T15:00:00+0800,0
20105230,23,costume_08,26,ex,8,0,0,0,0,20105230,2021-02-12T15:00:00+0800,0
20105240,24,costume_08,26,ex,8,0,0,0,0,20105240,2021-02-12T15:00:00+0800,0
20105250,25,costume_08,25,ex,8,0,0,0,0,20105250,2021-01-29T15:00:00+0800,0
20105260,26,costume_08,24,ex,8,0,0,0,0,20105260,2021-01-16T15:00:00+0800,0
20105270,27,costume_08,24,ex,8,0,0,0,0,20105270,2021-01-16T15:00:00+0800,0
20105280,28,costume_08,24,ex,8,0,0,0,0,20105280,2021-01-16T15:00:00+0800,0
20105290,29,costume_08,24,ex,8,0,0,0,0,20105290,2021-01-16T15:00:00+0800,0
20105300,30,costume_08,24,ex,8,0,0,0,0,20105300,2021-01-16T15:00:00+0800,0
20105310,31,costume_08,25,ex,8,0,0,0,0,20105310,2021-01-29T15:00:00+0800,0
20105320,32,costume_08,24,ex,8,0,0,0,0,20105320,2021-01-16T15:00:00+0800,0
20105330,33,costume_08,25,ex,8,0,0,0,0,20105330,2021-01-29T15:00:00+0800,0
20105340,34,costume_08,25,ex,8,0,0,0,0,20105340,2021-01-29T15:00:00+0800,0
20105350,35,costume_08,26,ex,8,0,0,0,0,20105350,2021-02-12T15:00:00+0800,0
20105360,36,costume_08,24,ex,8,0,0,0,0,20105360,2021-01-16T15:00:00+0800,0
20105370,37,costume_08,24,ex,8,0,0,0,0,20105370,2021-01-16T15:00:00+0800,0
20105380,38,costume_08,25,ex,8,0,0,0,0,20105380,2021-01-29T15:00:00+0800,0
20105390,39,costume_08,26,ex,8,0,0,0,0,20105390,2021-02-12T15:00:00+0800,0
20105400,40,costume_08,26,ex,8,0,0,0,0,20105400,2021-02-12T15:00:00+0800,0
20105410,41,costume_08,26,ex,8,0,0,0,0,20105410,2021-02-12T15:00:00+0800,0
20105420,42,costume_08,26,ex,8,0,0,0,0,20105420,2021-02-12T15:00:00+0800,0
20105430,43,costume_08,24,ex,8,0,0,0,0,20105430,2021-01-16T15:00:00+0800,0
20105440,44,costume_08,25,ex,8,0,0,0,0,20105440,2021-01-29T15:00:00+0800,0
20105450,45,costume_08,26,ex,8,0,0,0,0,20105450,2021-02-12T15:00:00+0800,0
20105460,46,costume_08,25,ex,8,0,0,0,0,20105460,2021-01-29T15:00:00+0800,0
20105470,47,costume_08,25,ex,8,0,0,0,0,20105470,2021-01-29T15:00:00+0800,0
20105480,48,costume_08,26,ex,8,0,0,0,0,20105480,2021-02-12T15:00:00+0800,0
20105490,49,costume_08,25,ex,8,0,0,0,0,20105490,2021-01-29T15:00:00+0800,0
20105500,50,costume_08,25,ex,8,0,0,0,0,20105500,2021-01-29T15:00:00+0800,0
20105510,51,costume_08,25,ex,8,0,0,0,0,20105510,2021-01-29T15:00:00+0800,0
20105520,52,costume_08,26,ex,8,0,0,0,0,20105520,2021-02-12T15:00:00+0800,0
20105900,201,costume_08,18,ex,8,0,0,0,0,20105900,2021-01-01T00:00:00+0800,0
20110011,1,costume_07_vv_01,30,ex,207,0,0,0,0,20110011,2020-12-07T15:00:00+0800,0
20110021,2,costume_07_vv_02,30,ex,207,0,0,0,0,20110021,2020-12-07T15:00:00+0800,0
20110031,3,costume_07_vv_03,30,ex,207,0,0,0,0,20110031,2020-12-07T15:00:00+0800,0
20110041,4,costume_07_vv_01,30,ex,207,0,0,0,0,20110041,2020-12-07T15:00:00+0800,0
20110051,5,costume_07_vv_03,30,ex,207,0,0,0,0,20110051,2020-12-07T15:00:00+0800,0
20110061,6,costume_07_vv_01,30,ex,207,0,0,0,0,20110061,2020-12-07T15:00:00+0800,0
20110071,7,costume_07_vv_02,30,ex,207,0,0,0,0,20110071,2020-12-07T15:00:00+0800,0
20110081,8,costume_07_vv_02,30,ex,207,0,0,0,0,20110081,2020-12-07T15:00:00+0800,0
20110091,9,costume_07_vv_02,30,ex,207,0,0,0,0,20110091,2020-12-07T15:00:00+0800,0
20110101,10,costume_07_vv_03,30,ex,207,0,0,0,0,20110101,2020-12-07T15:00:00+0800,0
20110111,11,costume_07_vv_03,30,ex,207,0,0,0,0,20110111,2020-12-07T15:00:00+0800,0
20110121,12,costume_07_vv_03,30,ex,207,0,0,0,0,20110121,2020-12-07T15:00:00+0800,0
20110131,13,costume_07_vv_01,30,ex,207,0,0,0,0,20110131,2020-12-07T15:00:00+0800,0
20110141,14,costume_07_vv_01,27,ex,207,0,0,0,0,20110141,2020-11-16T15:00:00+0800,0
20110151,15,costume_07_vv_02,28,ex,207,0,0,0,0,20110151,2020-11-23T15:00:00+0800,0
20110161,16,costume_07_vv_03,29,ex,207,0,0,0,0,20110161,2020-11-29T15:00:00+0800,0
20110171,17,costume_07_vv_01,27,ex,207,0,0,0,0,20110171,2020-11-16T15:00:00+0800,0
20110181,18,costume_07_vv_03,29,ex,207,0,0,0,0,20110181,2020-11-29T15:00:00+0800,0
20110191,19,costume_07_vv_01,27,ex,207,0,0,0,0,20110191,2020-11-16T15:00:00+0800,0
20110201,20,costume_07_vv_02,28,ex,207,0,0,0,0,20110201,2020-11-23T15:00:00+0800,0
20110211,21,costume_07_vv_01,27,ex,207,0,0,0,0,20110211,2020-11-16T15:00:00+0800,0
20110221,22,costume_07_vv_03,29,ex,207,0,0,0,0,20110221,2020-11-29T15:00:00+0800,0
20110231,23,costume_07_vv_03,29,ex,207,0,0,0,0,20110231,2020-11-29T15:00:00+0800,0
20110241,24,costume_07_vv_03,29,ex,207,0,0,0,0,20110241,2020-11-29T15:00:00+0800,0
20110251,25,costume_07_vv_02,28,ex,207,0,0,0,0,20110251,2020-11-23T15:00:00+0800,0
20110261,26,costume_07_vv_01,27,ex,207,0,0,0,0,20110261,2020-11-16T15:00:00+0800,0
20110271,27,costume_07_vv_01,27,ex,207,0,0,0,0,20110271,2020-11-16T15:00:00+0800,0
20110281,28,costume_07_vv_01,27,ex,207,0,0,0,0,20110281,2020-11-16T15:00:00+0800,0
20110291,29,costume_07_vv_01,27,ex,207,0,0,0,0,20110291,2020-11-16T15:00:00+0800,0
20110301,30,costume_07_vv_01,27,ex,207,0,0,0,0,20110301,2020-11-16T15:00:00+0800,0
20110311,31,costume_07_vv_02,28,ex,207,0,0,0,0,20110311,2020-11-23T15:00:00+0800,0
20110321,32,costume_07_vv_01,27,ex,207,0,0,0,0,20110321,2020-11-16T15:00:00+0800,0
20110331,33,costume_07_vv_02,28,ex,207,0,0,0,0,20110331,2020-11-23T15:00:00+0800,0
20110341,34,costume_07_vv_02,28,ex,207,0,0,0,0,20110341,2020-11-23T15:00:00+0800,0
20110351,35,costume_07_vv_03,29,ex,207,0,0,0,0,20110351,2020-11-29T15:00:00+0800,0
20110361,36,costume_07_vv_01,27,ex,207,0,0,0,0,20110361,2020-11-16T15:00:00+0800,0
20110371,37,costume_07_vv_01,27,ex,207,0,0,0,0,20110371,2020-11-16T15:00:00+0800,0
20110381,38,costume_07_vv_02,28,ex,207,0,0,0,0,20110381,2020-11-23T15:00:00+0800,0
20110391,39,costume_07_vv_03,29,ex,207,0,0,0,0,20110391,2020-11-29T15:00:00+0800,0
20110401,40,costume_07_vv_03,29,ex,207,0,0,0,0,20110401,2020-11-29T15:00:00+0800,0
20110411,41,costume_07_vv_03,29,ex,207,0,0,0,0,20110411,2020-11-29T15:00:00+0800,0
20110421,42,costume_07_vv_03,29,ex,207,0,0,0,0,20110421,2020-11-29T15:00:00+0800,0
20110431,43,costume_07_vv_01,27,ex,207,0,0,0,0,20110431,2020-11-16T15:00:00+0800,0
20110441,44,costume_07_vv_02,28,ex,207,0,0,0,0,20110441,2020-11-23T15:00:00+0800,0
20110451,45,costume_07_vv_03,29,ex,207,0,0,0,0,20110451,2020-11-29T15:00:00+0800,0
20110461,46,costume_07_vv_02,28,ex,207,0,0,0,0,20110461,2020-11-23T15:00:00+0800,0
20110471,47,costume_07_vv_02,28,ex,207,0,0,0,0,20110471,2020-11-23T15:00:00+0800,0
20110481,48,costume_07_vv_03,29,ex,207,0,0,0,0,20110481,2020-11-29T15:00:00+0800,0
20110491,49,costume_07_vv_02,28,ex,207,0,0,0,0,20110491,2020-11-23T15:00:00+0800,0
20110501,50,costume_07_vv_02,28,ex,207,0,0,0,0,20110501,2020-11-23T15:00:00+0800,0
20110511,51,costume_07_vv_02,28,ex,207,0,0,0,0,20110511,2020-11-23T15:00:00+0800,0
20110521,52,costume_07_vv_03,29,ex,207,0,0,0,0,20110521,2020-11-29T15:00:00+0800,0
20111010,1,costume_09,31,ex,9,0,0,0,6,20111010,2020-12-25T00:00:00+0800,0
20111020,2,costume_09,31,ex,9,0,0,0,6,20111020,2020-12-25T00:00:00+0800,0
20111030,3,costume_09,31,ex,9,0,0,0,6,20111030,2020-12-25T00:00:00+0800,0
20111040,4,costume_09,31,ex,9,0,0,0,6,20111040,2020-12-25T00:00:00+0800,0
20111050,5,costume_09,31,ex,9,0,0,0,6,20111050,2020-12-25T00:00:00+0800,0
20111060,6,costume_09,31,ex,9,0,0,0,6,20111060,2020-12-25T00:00:00+0800,0
20111070,7,costume_09,31,ex,9,0,0,0,6,20111070,2020-12-25T00:00:00+0800,0
20111080,8,costume_09,31,ex,9,0,0,0,6,20111080,2020-12-25T00:00:00+0800,0
20111090,9,costume_09,31,ex,9,0,0,0,6,20111090,2020-12-25T00:00:00+0800,0
20111100,10,costume_09,31,ex,9,0,0,0,6,20111100,2020-12-25T00:00:00+0800,0
20111110,11,costume_09,31,ex,9,0,0,0,6,20111110,2020-12-25T00:00:00+0800,0
20111120,12,costume_09,31,ex,9,0,0,0,6,20111120,2020-12-25T00:00:00+0800,0
20111130,13,costume_09,31,ex,9,0,0,0,6,20111130,2020-12-25T00:00:00+0800,0
20114010,1,costume_14,40,ex,14,0,0,0,4,20114010,2021-07-31T15:00:00+0800,0
20114020,2,costume_14,40,ex,14,0,0,0,4,20114020,2021-07-31T15:00:00+0800,0
20114030,3,costume_14,40,ex,14,0,0,0,4,20114030,2021-07-31T15:00:00+0800,0
20114040,4,costume_14,40,ex,14,0,0,0,4,20114040,2021-07-31T15:00:00+0800,0
20114050,5,costume_14,40,ex,14,0,0,0,4,20114050,2021-07-31T15:00:00+0800,0
20114060,6,costume_14,40,ex,14,0,0,0,4,20114060,2021-07-31T15:00:00+0800,0
20114070,7,costume_14,40,ex,14,0,0,0,4,20114070,2021-07-31T15:00:00+0800,0
20114080,8,costume_14,40,ex,14,0,0,0,4,20114080,2021-07-31T15:00:00+0800,0
20114090,9,costume_14,40,ex,14,0,0,0,4,20114090,2021-07-31T15:00:00+0800,0
20114100,10,costume_14,40,ex,14,0,0,0,4,20114100,2021-07-31T15:00:00+0800,0
20114110,11,costume_14,40,ex,14,0,0,0,4,20114110,2021-07-31T15:00:00+0800,0
20114120,12,costume_14,40,ex,14,0,0,0,4,20114120,2021-07-31T15:00:00+0800,0
20114130,13,costume_14,40,ex,14,0,0,0,4,20114130,2021-07-31T15:00:00+0800,0
20114140,14,costume_14,41,ex,14,0,0,0,4,20114140,2021-08-09T15:00:00+0800,0
20114150,15,costume_14,42,ex,14,0,0,0,4,20114150,2021-08-16T15:00:00+0800,0
20114160,16,costume_14,43,ex,14,0,0,0,4,20114160,2021-08-23T15:00:00+0800,0
20114170,17,costume_14,41,ex,14,0,0,0,4,20114170,2021-08-09T15:00:00+0800,0
20114180,18,costume_14,43,ex,14,0,0,0,4,20114180,2021-08-23T15:00:00+0800,0
20114190,19,costume_14,41,ex,14,0,0,0,4,20114190,2021-07-31T15:00:00+0800,0
20114200,20,costume_14,42,ex,14,0,0,0,4,20114200,2021-08-16T15:00:00+0800,0
20114210,21,costume_14,41,ex,14,0,0,0,4,20114210,2021-08-09T15:00:00+0800,0
20114220,22,costume_14,43,ex,14,0,0,0,4,20114220,2021-08-23T15:00:00+0800,0
20114230,23,costume_14,43,ex,14,0,0,0,4,20114230,2021-08-23T15:00:00+0800,0
20114240,24,costume_14,43,ex,14,0,0,0,4,20114240,2021-08-23T15:00:00+0800,0
20114250,25,costume_14,42,ex,14,0,0,0,4,20114250,2021-08-16T15:00:00+0800,0
20114260,26,costume_14,41,ex,14,0,0,0,4,20114260,2021-08-09T15:00:00+0800,0
20114270,27,costume_14,41,ex,14,0,0,0,4,20114270,2021-08-09T15:00:00+0800,0
20114280,28,costume_14,41,ex,14,0,0,0,4,20114280,2021-08-09T15:00:00+0800,0
20114290,29,costume_14,41,ex,14,0,0,0,4,20114290,2021-08-09T15:00:00+0800,0
20114300,30,costume_14,41,ex,14,0,0,0,4,20114300,2021-08-09T15:00:00+0800,0
20114310,31,costume_14,42,ex,14,0,0,0,4,20114310,2021-08-16T15:00:00+0800,0
20114320,32,costume_14,41,ex,14,0,0,0,4,20114320,2021-08-09T15:00:00+0800,0
20114330,33,costume_14,42,ex,14,0,0,0,4,20114330,2021-08-16T15:00:00+0800,0
20114340,34,costume_14,42,ex,14,0,0,0,4,20114340,2021-07-31T15:00:00+0800,0
20114350,35,costume_14,43,ex,14,0,0,0,4,20114350,2021-08-23T15:00:00+0800,0
20114360,36,costume_14,41,ex,14,0,0,0,4,20114360,2021-08-09T15:00:00+0800,0
20114370,37,costume_14,41,ex,14,0,0,0,4,20114370,2021-07-31T15:00:00+0800,0
20114380,38,costume_14,42,ex,14,0,0,0,4,20114380,2021-08-16T15:00:00+0800,0
20114390,39,costume_14,43,ex,14,0,0,0,4,20114390,2021-07-31T15:00:00+0800,0
20114400,40,costume_14,43,ex,14,0,0,0,4,20114400,2021-08-23T15:00:00+0800,0
20114410,41,costume_14,43,ex,14,0,0,0,4,20114410,2021-07-31T15:00:00+0800,0
20114420,42,costume_14,43,ex,14,0,0,0,4,20114420,2021-08-23T15:00:00+0800,0
20114430,43,costume_14,41,ex,14,0,0,0,4,20114430,2021-08-09T15:00:00+0800,0
20114440,44,costume_14,42,ex,14,0,0,0,4,20114440,2021-08-16T15:00:00+0800,0
20114450,45,costume_14,43,ex,14,0,0,0,4,20114450,2021-08-23T15:00:00+0800,0
20114460,46,costume_14,42,ex,14,0,0,0,4,20114460,2021-07-31T15:00:00+0800,0
20114470,47,costume_14,42,ex,14,0,0,0,4,20114470,2021-08-16T15:00:00+0800,0
20114480,48,costume_14,43,ex,14,0,0,0,4,20114480,2021-08-23T15:00:00+0800,0
20114490,49,costume_14,42,ex,14,0,0,0,4,20114490,2021-08-16T15:00:00+0800,0
20114500,50,costume_14,42,ex,14,0,0,0,4,20114500,2021-08-16T15:00:00+0800,0
20114510,51,costume_14,42,ex,14,0,0,0,4,20114510,2021-08-16T15:00:00+0800,0
20114520,52,costume_14,43,ex,14,0,0,0,4,20114520,2021-08-23T15:00:00+0800,0
20115010,1,costume_13,49,ex,13,0,0,0,5,20115010,2021-09-27T15:00:00+0800,0
20115020,2,costume_13,49,ex,13,0,0,0,5,20115020,2021-09-27T15:00:00+0800,0
20115030,3,costume_13,49,ex,13,0,0,0,5,20115030,2021-09-27T15:00:00+0800,0
20115040,4,costume_13,49,ex,13,0,0,0,5,20115040,2021-09-27T15:00:00+0800,0
20115050,5,costume_13,49,ex,13,0,0,0,5,20115050,2021-09-27T15:00:00+0800,0
20115060,6,costume_13,49,ex,13,0,0,0,5,20115060,2021-09-27T15:00:00+0800,0
20115070,7,costume_13,49,ex,13,0,0,0,5,20115070,2021-09-27T15:00:00+0800,0
20115080,8,costume_13,49,ex,13,0,0,0,5,20115080,2021-09-27T15:00:00+0800,0
20115090,9,costume_13,49,ex,13,0,0,0,5,20115090,2021-09-27T15:00:00+0800,0
20115100,10,costume_13,49,ex,13,0,0,0,5,20115100,2021-09-27T15:00:00+0800,0
20115110,11,costume_13,49,ex,13,0,0,0,5,20115110,2021-09-27T15:00:00+0800,0
20115120,12,costume_13,49,ex,13,0,0,0,5,20115120,2021-09-27T15:00:00+0800,0
20115130,13,costume_13,49,ex,13,0,0,0,5,20115130,2021-09-27T15:00:00+0800,0
20115140,14,costume_13,51,ex,13,0,0,0,5,20115140,2021-09-27T15:00:00+0800,0
20115150,15,costume_13,52,ex,13,0,0,0,5,20115150,2021-09-27T15:00:00+0800,0
20115160,16,costume_13,50,ex,13,0,0,0,5,20115160,2021-09-27T15:00:00+0800,0
20115170,17,costume_13,51,ex,13,0,0,0,5,20115170,2021-09-27T15:00:00+0800,0
20115180,18,costume_13,50,ex,13,0,0,0,5,20115180,2021-09-27T15:00:00+0800,0
20115190,19,costume_13,51,ex,13,0,0,0,5,20115190,2021-09-27T15:00:00+0800,0
20115200,20,costume_13,52,ex,13,0,0,0,5,20115200,2021-09-27T15:00:00+0800,0
20115210,21,costume_13,51,ex,13,0,0,0,5,20115210,2021-09-27T15:00:00+0800,0
